Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-05-20T19:00:00+02:00,78.96009636513054
sc01,y2030,2030-05-20T23:00:00+02:00,-9.608455934869426
sc01,y2030,2030-05-21T03:00:00+02:00,-115.5582041196194
sc01,y2030,2030-05-21T07:00:00+02:00,-187.87206146661913
sc01,y2030,2030-05-21T11:00:00+02:00,-98.71363995461888
sc01,y2030,2030-05-21T15:00:00+02:00,-33.754134579369065
sc01,y2030,2030-05-21T19:00:00+02:00,78.960096365131
sc01,y2030,2030-05-21T23:00:00+02:00,-9.60845593486897
sc01,y2030,2030-05-22T03:00:00+02:00,-115.55820411961884
sc01,y2030,2030-05-22T07:00:00+02:00,-187.8720614666188
sc01,y2030,2030-05-22T11:00:00+02:00,-98.71363995461843
sc01,y2030,2030-05-22T15:00:00+02:00,-33.75413457936861
sc01,y2030,2030-05-22T19:00:00+02:00,78.96009636513145
sc01,y2030,2030-05-22T23:00:00+02:00,-9.608455934868516
sc01,y2030,2030-05-23T03:00:00+02:00,-115.55820411961838
sc01,y2030,2030-05-23T07:00:00+02:00,-187.87206146661833
sc01,y2030,2030-05-23T11:00:00+02:00,-98.71363995461797
sc01,y2030,2030-05-23T15:00:00+02:00,-33.754134579368156
sc01,y2030,2030-05-23T19:00:00+02:00,78.96009636513168
sc01,y2030,2030-05-23T23:00:00+02:00,-9.608455934868061
sc01,y2030,2030-05-24T03:00:00+02:00,-115.55820411961793
sc01,y2030,2030-05-24T07:00:00+02:00,-187.87206146661788
sc01,y2030,2030-05-24T11:00:00+02:00,-98.71363995461763
sc01,y2030,2030-05-24T15:00:00+02:00,-33.7541345793677
sc01,y2030,2030-05-24T19:00:00+02:00,78.96009636513213
sc01,y2030,2030-05-24T23:00:00+02:00,-9.608455934867607
sc01,y2030,2030-05-25T03:00:00+02:00,-115.55820411961747
sc01,y2030,2030-05-25T07:00:00+02:00,-187.87206146661742
sc01,y2030,2030-05-25T11:00:00+02:00,-98.71363995461718
sc01,y2030,2030-05-25T15:00:00+02:00,-33.754134579367246
sc01,y2030,2030-05-25T19:00:00+02:00,78.96009636513259
sc01,y2030,2030-05-25T23:00:00+02:00,-9.608455934867152
sc01,y2030,2030-05-26T03:00:00+02:00,-115.55820411961702
sc01,y2030,2030-05-26T07:00:00+02:00,-187.87206146661697
sc01,y2030,2030-05-26T11:00:00+02:00,-98.71363995461672
sc01,y2030,2030-05-26T15:00:00+02:00,-33.75413457936679
sc01,y2030,2030-05-26T19:00:00+02:00,78.96009636513304
sc01,y2030,2030-05-26T23:00:00+02:00,-9.608455934866925
sc01,y2030,2030-05-27T03:00:00+02:00,-115.55820411961656
sc01,y2030,2030-05-27T07:00:00+02:00,-187.87206146661651
sc01,y2030,2030-05-27T11:00:00+02:00,-98.71363995461627
sc01,y2030,2030-05-27T15:00:00+02:00,-33.75413457936634
sc01,y2030,2030-05-27T19:00:00+02:00,78.9600963651335
sc01,y2030,2030-05-27T23:00:00+02:00,-9.60845593486647
sc01,y2030,2030-05-28T03:00:00+02:00,-115.55820411961611
sc01,y2030,2030-05-28T07:00:00+02:00,-187.87206146661606
sc01,y2030,2030-05-28T11:00:00+02:00,-98.71363995461581
sc01,y2030,2030-05-28T15:00:00+02:00,-33.75413457936577
sc01,y2030,2030-05-28T19:00:00+02:00,78.96009636513395
sc01,y2030,2030-05-28T23:00:00+02:00,-9.608455934866015
sc01,y2030,2030-05-29T03:00:00+02:00,-115.55820411961577
sc01,y2030,2030-05-29T07:00:00+02:00,-187.8720614666156
sc01,y2030,2030-05-29T11:00:00+02:00,-98.71363995461536
sc01,y2030,2030-05-29T15:00:00+02:00,-33.754134579365314
sc01,y2030,2030-05-29T19:00:00+02:00,78.9600963651344
sc01,y2030,2030-05-29T23:00:00+02:00,-9.60845593486556
sc01,y2030,2030-05-30T03:00:00+02:00,-115.55820411961531
sc01,y2030,2030-05-30T07:00:00+02:00,-187.87206146661515
sc01,y2030,2030-05-30T11:00:00+02:00,-98.7136399546149
sc01,y2030,2030-05-30T15:00:00+02:00,-33.75413457936486
sc01,y2030,2030-05-30T19:00:00+02:00,78.96009636513486
sc01,y2030,2030-05-30T23:00:00+02:00,-9.608455934865106
sc01,y2030,2030-05-31T03:00:00+02:00,-115.55820411961486
sc01,y2030,2030-05-31T07:00:00+02:00,-187.87206146661458
sc01,y2030,2030-05-31T11:00:00+02:00,-98.71363995461445
sc01,y2030,2030-05-31T15:00:00+02:00,-33.754134579364404
sc01,y2030,2030-05-31T19:00:00+02:00,78.96009636513554
sc01,y2030,2030-05-31T23:00:00+02:00,-9.60845593486465
sc01,y2030,2030-06-01T03:00:00+02:00,-115.5582041196144
sc01,y2030,2030-06-01T07:00:00+02:00,-187.87206146661413
sc01,y2030,2030-06-01T11:00:00+02:00,-98.713639954614
sc01,y2030,2030-06-01T15:00:00+02:00,-33.75413457936395
sc01,y2030,2030-06-01T19:00:00+02:00,78.960096365136
sc01,y2030,2030-06-01T23:00:00+02:00,-9.608455934864196
sc01,y2030,2030-06-02T03:00:00+02:00,-115.55820411961395
sc01,y2030,2030-06-02T07:00:00+02:00,-187.8720614666138
sc01,y2030,2030-06-02T11:00:00+02:00,-98.71363995461354
sc01,y2030,2030-06-02T15:00:00+02:00,-33.754134579363495
sc01,y2030,2030-06-02T19:00:00+02:00,78.96009636513645
sc01,y2030,2030-06-02T23:00:00+02:00,-9.608455934863287
sc01,y2030,2030-06-03T03:00:00+02:00,-115.55820411961349
sc01,y2030,2030-06-03T07:00:00+02:00,-187.87206146661333
sc01,y2030,2030-06-03T11:00:00+02:00,-98.71363995461309
sc01,y2030,2030-06-03T15:00:00+02:00,-33.75413457936304
sc01,y2030,2030-06-03T19:00:00+02:00,78.9600963651369
sc01,y2030,2030-06-03T23:00:00+02:00,-9.608455934862832
sc01,y2030,2030-06-04T03:00:00+02:00,-115.55820411961304
sc01,y2030,2030-06-04T07:00:00+02:00,-187.87206146661288
sc01,y2030,2030-06-04T11:00:00+02:00,-98.71363995461274
sc01,y2030,2030-06-04T15:00:00+02:00,-33.754134579362585
sc01,y2030,2030-06-04T19:00:00+02:00,78.96009636513736
sc01,y2030,2030-06-04T23:00:00+02:00,-9.608455934862377
sc01,y2030,2030-06-05T03:00:00+02:00,-115.55820411961258
sc01,y2030,2030-06-05T07:00:00+02:00,-187.87206146661242
sc01,y2030,2030-06-05T11:00:00+02:00,-98.71363995461229
sc01,y2030,2030-06-05T15:00:00+02:00,-33.75413457936213
sc01,y2030,2030-06-05T19:00:00+02:00,78.96009636513782
sc01,y2030,2030-06-05T23:00:00+02:00,-9.608455934861922
sc01,y2030,2030-06-06T03:00:00+02:00,-115.55820411961213
sc01,y2030,2030-06-06T07:00:00+02:00,-187.87206146661197
sc01,y2030,2030-06-06T11:00:00+02:00,-98.71363995461184
sc01,y2030,2030-06-06T15:00:00+02:00,-33.754134579361676
sc01,y2030,2030-06-06T19:00:00+02:00,78.96009636513827
sc01,y2030,2030-06-06T23:00:00+02:00,-9.608455934861468
sc01,y2030,2030-06-07T03:00:00+02:00,-115.55820411961156
sc01,y2030,2030-06-07T07:00:00+02:00,-187.8720614666115
sc01,y2030,2030-06-07T11:00:00+02:00,-98.71363995461138
sc01,y2030,2030-06-07T15:00:00+02:00,-33.754134579361335
sc01,y2030,2030-06-07T19:00:00+02:00,78.96009636513872
sc01,y2030,2030-06-07T23:00:00+02:00,-9.608455934861013
sc01,y2030,2030-06-08T03:00:00+02:00,-115.55820411961122
sc01,y2030,2030-06-08T07:00:00+02:00,-187.87206146661106
sc01,y2030,2030-06-08T11:00:00+02:00,-98.7136399546107
sc01,y2030,2030-06-08T15:00:00+02:00,-33.75413457936088
sc01,y2030,2030-06-08T19:00:00+02:00,78.96009636513918
sc01,y2030,2030-06-08T23:00:00+02:00,-9.608455934860558
sc01,y2030,2030-06-09T03:00:00+02:00,-115.55820411961076
sc01,y2030,2030-06-09T07:00:00+02:00,-187.8720614666106
sc01,y2030,2030-06-09T11:00:00+02:00,-98.71363995461024
sc01,y2030,2030-06-09T15:00:00+02:00,-33.754134579360425
sc01,y2030,2030-06-09T19:00:00+02:00,78.96009636513963
sc01,y2030,2030-06-09T23:00:00+02:00,-9.608455934860103
sc01,y2030,2030-06-10T03:00:00+02:00,-115.55820411961031
sc01,y2030,2030-06-10T07:00:00+02:00,-187.87206146661015
sc01,y2030,2030-06-10T11:00:00+02:00,-98.71363995460979
sc01,y2030,2030-06-10T15:00:00+02:00,-33.75413457935997
sc01,y2030,2030-06-10T19:00:00+02:00,78.96009636514009
sc01,y2030,2030-06-10T23:00:00+02:00,-9.608455934859649
sc01,y2030,2030-06-11T03:00:00+02:00,-115.55820411960985
sc01,y2030,2030-06-11T07:00:00+02:00,-187.8720614666097
sc01,y2030,2030-06-11T11:00:00+02:00,-98.71363995460933
sc01,y2030,2030-06-11T15:00:00+02:00,-33.754134579359516
sc01,y2030,2030-06-11T19:00:00+02:00,78.96009636514054
sc01,y2030,2030-06-11T23:00:00+02:00,-9.608455934859194
sc01,y2030,2030-06-12T03:00:00+02:00,-115.5582041196094
sc01,y2030,2030-06-12T07:00:00+02:00,-187.87206146660935
sc01,y2030,2030-06-12T11:00:00+02:00,-98.71363995460888
sc01,y2030,2030-06-12T15:00:00+02:00,-33.75413457935906
sc01,y2030,2030-06-12T19:00:00+02:00,78.960096365141
sc01,y2030,2030-06-12T23:00:00+02:00,-9.608455934858739
sc01,y2030,2030-06-13T03:00:00+02:00,-115.55820411960894
sc01,y2030,2030-06-13T07:00:00+02:00,-187.8720614666089
sc01,y2030,2030-06-13T11:00:00+02:00,-98.71363995460842
sc01,y2030,2030-06-13T15:00:00+02:00,-33.754134579358606
sc01,y2030,2030-06-13T19:00:00+02:00,78.96009636514123
sc01,y2030,2030-06-13T23:00:00+02:00,-9.608455934858284
sc01,y2030,2030-06-14T03:00:00+02:00,-115.55820411960849
sc01,y2030,2030-06-14T07:00:00+02:00,-187.87206146660844
sc01,y2030,2030-06-14T11:00:00+02:00,-98.71363995460808
sc01,y2030,2030-06-14T15:00:00+02:00,-33.75413457935815
sc01,y2030,2030-06-14T19:00:00+02:00,78.96009636514168
sc01,y2030,2030-06-14T23:00:00+02:00,-9.60845593485783
sc01,y2030,2030-06-15T03:00:00+02:00,-115.55820411960804
sc01,y2030,2030-06-15T07:00:00+02:00,-187.872061466608
sc01,y2030,2030-06-15T11:00:00+02:00,-98.71363995460763
sc01,y2030,2030-06-15T15:00:00+02:00,-33.7541345793577
sc01,y2030,2030-06-15T19:00:00+02:00,78.96009636514214
sc01,y2030,2030-06-15T23:00:00+02:00,-9.608455934857602
sc01,y2030,2030-06-16T03:00:00+02:00,-115.55820411960758
sc01,y2030,2030-06-16T07:00:00+02:00,-187.87206146660742
sc01,y2030,2030-06-16T11:00:00+02:00,-98.71363995460717
sc01,y2030,2030-06-16T15:00:00+02:00,-33.75413457935724
sc01,y2030,2030-06-16T19:00:00+02:00,78.96009636514259
sc01,y2030,2030-06-16T23:00:00+02:00,-9.608455934857147
sc01,y2030,2030-06-17T03:00:00+02:00,-115.55820411960713
sc01,y2030,2030-06-17T07:00:00+02:00,-187.87206146660697
sc01,y2030,2030-06-17T11:00:00+02:00,-98.71363995460672
sc01,y2030,2030-06-17T15:00:00+02:00,-33.75413457935679
sc01,y2030,2030-06-17T19:00:00+02:00,78.96009636514304
sc01,y2030,2030-06-17T23:00:00+02:00,-9.608455934856693
sc01,y2030,2030-06-18T03:00:00+02:00,-115.55820411960667
sc01,y2030,2030-06-18T07:00:00+02:00,-187.8720614666065
sc01,y2030,2030-06-18T11:00:00+02:00,-98.71363995460626
sc01,y2030,2030-06-18T15:00:00+02:00,-33.754134579356446
sc01,y2030,2030-06-18T19:00:00+02:00,78.9600963651435
sc01,y2030,2030-06-18T23:00:00+02:00,-9.608455934856238
sc01,y2030,2030-06-19T03:00:00+02:00,-115.55820411960633
sc01,y2030,2030-06-19T07:00:00+02:00,-187.87206146660606
sc01,y2030,2030-06-19T11:00:00+02:00,-98.71363995460581
sc01,y2030,2030-06-19T15:00:00+02:00,-33.75413457935599
sc01,y2030,2030-06-19T19:00:00+02:00,78.96009636514395
sc01,y2030,2030-06-19T23:00:00+02:00,-9.608455934855783
sc01,y2030,2030-06-20T03:00:00+02:00,-115.55820411960588
sc01,y2030,2030-06-20T07:00:00+02:00,-187.8720614666056
sc01,y2030,2030-06-20T11:00:00+02:00,-98.71363995460536
sc01,y2030,2030-06-20T15:00:00+02:00,-33.75413457935554
sc01,y2030,2030-06-20T19:00:00+02:00,78.96009636514441
sc01,y2030,2030-06-20T23:00:00+02:00,-9.608455934855328
sc01,y2030,2030-06-21T03:00:00+02:00,-115.55820411960542
sc01,y2030,2030-06-21T07:00:00+02:00,-187.87206146660515
sc01,y2030,2030-06-21T11:00:00+02:00,-98.7136399546049
sc01,y2030,2030-06-21T15:00:00+02:00,-33.75413457935508
sc01,y2030,2030-06-21T19:00:00+02:00,78.96009636514486
sc01,y2030,2030-06-21T23:00:00+02:00,-9.608455934854874
sc01,y2030,2030-06-22T03:00:00+02:00,-115.55820411960497
sc01,y2030,2030-06-22T07:00:00+02:00,-187.8720614666047
sc01,y2030,2030-06-22T11:00:00+02:00,-98.71363995460445
sc01,y2030,2030-06-22T15:00:00+02:00,-33.75413457935463
sc01,y2030,2030-06-22T19:00:00+02:00,78.96009636514532
sc01,y2030,2030-06-22T23:00:00+02:00,-9.608455934854419
sc01,y2030,2030-06-23T03:00:00+02:00,-115.5582041196044
sc01,y2030,2030-06-23T07:00:00+02:00,-187.87206146660435
sc01,y2030,2030-06-23T11:00:00+02:00,-98.71363995460399
sc01,y2030,2030-06-23T15:00:00+02:00,-33.75413457935417
sc01,y2030,2030-06-23T19:00:00+02:00,78.96009636514577
sc01,y2030,2030-06-23T23:00:00+02:00,-9.608455934853964
sc01,y2030,2030-06-24T03:00:00+02:00,-115.55820411960394
sc01,y2030,2030-06-24T07:00:00+02:00,-187.8720614666039
sc01,y2030,2030-06-24T11:00:00+02:00,-98.71363995460365
sc01,y2030,2030-06-24T15:00:00+02:00,-33.75413457935372
sc01,y2030,2030-06-24T19:00:00+02:00,78.96009636514623
sc01,y2030,2030-06-24T23:00:00+02:00,-9.60845593485351
sc01,y2030,2030-06-25T03:00:00+02:00,-115.55820411960349
sc01,y2030,2030-06-25T07:00:00+02:00,-187.87206146660344
sc01,y2030,2030-06-25T11:00:00+02:00,-98.7136399546032
sc01,y2030,2030-06-25T15:00:00+02:00,-33.75413457935326
sc01,y2030,2030-06-25T19:00:00+02:00,78.96009636514668
sc01,y2030,2030-06-25T23:00:00+02:00,-9.608455934853055
sc01,y2030,2030-06-26T03:00:00+02:00,-115.55820411960303
sc01,y2030,2030-06-26T07:00:00+02:00,-187.872061466603
sc01,y2030,2030-06-26T11:00:00+02:00,-98.71363995460274
sc01,y2030,2030-06-26T15:00:00+02:00,-33.75413457935281
sc01,y2030,2030-06-26T19:00:00+02:00,78.96009636514714
sc01,y2030,2030-06-26T23:00:00+02:00,-9.6084559348526
sc01,y2030,2030-06-27T03:00:00+02:00,-115.55820411960258
sc01,y2030,2030-06-27T07:00:00+02:00,-187.87206146660253
sc01,y2030,2030-06-27T11:00:00+02:00,-98.71363995460229
sc01,y2030,2030-06-27T15:00:00+02:00,-33.75413457935235
sc01,y2030,2030-06-27T19:00:00+02:00,78.96009636514759
sc01,y2030,2030-06-27T23:00:00+02:00,-9.608455934852145
sc01,y2030,2030-06-28T03:00:00+02:00,-115.55820411960212
sc01,y2030,2030-06-28T07:00:00+02:00,-187.87206146660208
sc01,y2030,2030-06-28T11:00:00+02:00,-98.71363995460183
sc01,y2030,2030-06-28T15:00:00+02:00,-33.75413457935201
sc01,y2030,2030-06-28T19:00:00+02:00,78.96009636514805
sc01,y2030,2030-06-28T23:00:00+02:00,-9.60845593485169
sc01,y2030,2030-06-29T03:00:00+02:00,-115.55820411960167
sc01,y2030,2030-06-29T07:00:00+02:00,-187.87206146660162
sc01,y2030,2030-06-29T11:00:00+02:00,-98.71363995460138
sc01,y2030,2030-06-29T15:00:00+02:00,-33.75413457935133
sc01,y2030,2030-06-29T19:00:00+02:00,78.9600963651485
sc01,y2030,2030-06-29T23:00:00+02:00,-9.608455934851236
sc01,y2030,2030-06-30T03:00:00+02:00,-115.55820411960133
sc01,y2030,2030-06-30T07:00:00+02:00,-187.87206146660117
sc01,y2030,2030-06-30T11:00:00+02:00,-98.71363995460092
sc01,y2030,2030-06-30T15:00:00+02:00,-33.754134579350875
sc01,y2030,2030-06-30T19:00:00+02:00,78.96009636514896
sc01,y2030,2030-06-30T23:00:00+02:00,-9.608455934850781
sc01,y2030,2030-07-01T03:00:00+02:00,-115.55820411960087
sc01,y2030,2030-07-01T07:00:00+02:00,-187.8720614666007
sc01,y2030,2030-07-01T11:00:00+02:00,-98.71363995460058
sc01,y2030,2030-07-01T15:00:00+02:00,-33.75413457935042
sc01,y2030,2030-07-01T19:00:00+02:00,78.96009636514941
sc01,y2030,2030-07-01T23:00:00+02:00,-9.608455934850326
sc01,y2030,2030-07-02T03:00:00+02:00,-115.55820411960042
sc01,y2030,2030-07-02T07:00:00+02:00,-187.87206146660014
sc01,y2030,2030-07-02T11:00:00+02:00,-98.71363995460013
sc01,y2030,2030-07-02T15:00:00+02:00,-33.754134579349966
sc01,y2030,2030-07-02T19:00:00+02:00,78.9600963651501
sc01,y2030,2030-07-02T23:00:00+02:00,-9.608455934849871
sc01,y2030,2030-07-03T03:00:00+02:00,-115.55820411959996
sc01,y2030,2030-07-03T07:00:00+02:00,-187.8720614665998
sc01,y2030,2030-07-03T11:00:00+02:00,-98.71363995459967
sc01,y2030,2030-07-03T15:00:00+02:00,-33.75413457934951
sc01,y2030,2030-07-03T19:00:00+02:00,78.96009636515032
sc01,y2030,2030-07-03T23:00:00+02:00,-9.608455934849417
sc01,y2030,2030-07-04T03:00:00+02:00,-115.55820411959951
sc01,y2030,2030-07-04T07:00:00+02:00,-187.87206146659935
sc01,y2030,2030-07-04T11:00:00+02:00,-98.71363995459922
sc01,y2030,2030-07-04T15:00:00+02:00,-33.754134579349056
sc01,y2030,2030-07-04T19:00:00+02:00,78.96009636515078
sc01,y2030,2030-07-04T23:00:00+02:00,-9.608455934848962
sc01,y2030,2030-07-05T03:00:00+02:00,-115.55820411959905
sc01,y2030,2030-07-05T07:00:00+02:00,-187.8720614665989
sc01,y2030,2030-07-05T11:00:00+02:00,-98.71363995459888
sc01,y2030,2030-07-05T15:00:00+02:00,-33.7541345793486
sc01,y2030,2030-07-05T19:00:00+02:00,78.96009636515123
sc01,y2030,2030-07-05T23:00:00+02:00,-9.608455934848507
sc01,y2030,2030-07-06T03:00:00+02:00,-115.5582041195986
sc01,y2030,2030-07-06T07:00:00+02:00,-187.87206146659844
sc01,y2030,2030-07-06T11:00:00+02:00,-98.71363995459842
sc01,y2030,2030-07-06T15:00:00+02:00,-33.75413457934815
sc01,y2030,2030-07-06T19:00:00+02:00,78.96009636515168
sc01,y2030,2030-07-06T23:00:00+02:00,-9.60845593484828
sc01,y2030,2030-07-07T03:00:00+02:00,-115.55820411959814
sc01,y2030,2030-07-07T07:00:00+02:00,-187.87206146659798
sc01,y2030,2030-07-07T11:00:00+02:00,-98.71363995459797
sc01,y2030,2030-07-07T15:00:00+02:00,-33.75413457934769
sc01,y2030,2030-07-07T19:00:00+02:00,78.96009636515214
sc01,y2030,2030-07-07T23:00:00+02:00,-9.608455934847825
sc01,y2030,2030-07-08T03:00:00+02:00,-115.55820411959769
sc01,y2030,2030-07-08T07:00:00+02:00,-187.87206146659753
sc01,y2030,2030-07-08T11:00:00+02:00,-98.71363995459751
sc01,y2030,2030-07-08T15:00:00+02:00,-33.75413457934724
sc01,y2030,2030-07-08T19:00:00+02:00,78.9600963651526
sc01,y2030,2030-07-08T23:00:00+02:00,-9.60845593484737
sc01,y2030,2030-07-09T03:00:00+02:00,-115.55820411959712
sc01,y2030,2030-07-09T07:00:00+02:00,-187.87206146659707
sc01,y2030,2030-07-09T11:00:00+02:00,-98.71363995459706
sc01,y2030,2030-07-09T15:00:00+02:00,-33.754134579346896
sc01,y2030,2030-07-09T19:00:00+02:00,78.96009636515305
sc01,y2030,2030-07-09T23:00:00+02:00,-9.608455934846916
sc01,y2030,2030-07-10T03:00:00+02:00,-115.55820411959678
sc01,y2030,2030-07-10T07:00:00+02:00,-187.87206146659662
sc01,y2030,2030-07-10T11:00:00+02:00,-98.71363995459637
sc01,y2030,2030-07-10T15:00:00+02:00,-33.75413457934644
sc01,y2030,2030-07-10T19:00:00+02:00,78.9600963651535
sc01,y2030,2030-07-10T23:00:00+02:00,-9.60845593484646
sc01,y2030,2030-07-11T03:00:00+02:00,-115.55820411959633
sc01,y2030,2030-07-11T07:00:00+02:00,-187.87206146659616
sc01,y2030,2030-07-11T11:00:00+02:00,-98.71363995459592
sc01,y2030,2030-07-11T15:00:00+02:00,-33.75413457934599
sc01,y2030,2030-07-11T19:00:00+02:00,78.96009636515396
sc01,y2030,2030-07-11T23:00:00+02:00,-9.608455934846006
sc01,y2030,2030-07-12T03:00:00+02:00,-115.55820411959587
sc01,y2030,2030-07-12T07:00:00+02:00,-187.8720614665957
sc01,y2030,2030-07-12T11:00:00+02:00,-98.71363995459546
sc01,y2030,2030-07-12T15:00:00+02:00,-33.75413457934553
sc01,y2030,2030-07-12T19:00:00+02:00,78.96009636515441
sc01,y2030,2030-07-12T23:00:00+02:00,-9.608455934845551
sc01,y2030,2030-07-13T03:00:00+02:00,-115.55820411959542
sc01,y2030,2030-07-13T07:00:00+02:00,-187.87206146659526
sc01,y2030,2030-07-13T11:00:00+02:00,-98.71363995459501
sc01,y2030,2030-07-13T15:00:00+02:00,-33.75413457934508
sc01,y2030,2030-07-13T19:00:00+02:00,78.96009636515487
sc01,y2030,2030-07-13T23:00:00+02:00,-9.608455934845097
sc01,y2030,2030-07-14T03:00:00+02:00,-115.55820411959496
sc01,y2030,2030-07-14T07:00:00+02:00,-187.87206146659491
sc01,y2030,2030-07-14T11:00:00+02:00,-98.71363995459456
sc01,y2030,2030-07-14T15:00:00+02:00,-33.75413457934462
sc01,y2030,2030-07-14T19:00:00+02:00,78.96009636515532
sc01,y2030,2030-07-14T23:00:00+02:00,-9.608455934844642
sc01,y2030,2030-07-15T03:00:00+02:00,-115.5582041195945
sc01,y2030,2030-07-15T07:00:00+02:00,-187.87206146659446
sc01,y2030,2030-07-15T11:00:00+02:00,-98.7136399545941
sc01,y2030,2030-07-15T15:00:00+02:00,-33.75413457934417
sc01,y2030,2030-07-15T19:00:00+02:00,78.96009636515578
sc01,y2030,2030-07-15T23:00:00+02:00,-9.608455934844187
sc01,y2030,2030-07-16T03:00:00+02:00,-115.55820411959405
sc01,y2030,2030-07-16T07:00:00+02:00,-187.872061466594
sc01,y2030,2030-07-16T11:00:00+02:00,-98.71363995459376
sc01,y2030,2030-07-16T15:00:00+02:00,-33.75413457934371
sc01,y2030,2030-07-16T19:00:00+02:00,78.96009636515623
sc01,y2030,2030-07-16T23:00:00+02:00,-9.608455934843732
sc01,y2030,2030-07-17T03:00:00+02:00,-115.5582041195936
sc01,y2030,2030-07-17T07:00:00+02:00,-187.87206146659355
sc01,y2030,2030-07-17T11:00:00+02:00,-98.7136399545933
sc01,y2030,2030-07-17T15:00:00+02:00,-33.75413457934326
sc01,y2030,2030-07-17T19:00:00+02:00,78.96009636515669
sc01,y2030,2030-07-17T23:00:00+02:00,-9.608455934843278
sc01,y2030,2030-07-18T03:00:00+02:00,-115.55820411959314
sc01,y2030,2030-07-18T07:00:00+02:00,-187.87206146659298
sc01,y2030,2030-07-18T11:00:00+02:00,-98.71363995459285
sc01,y2030,2030-07-18T15:00:00+02:00,-33.754134579342804
sc01,y2030,2030-07-18T19:00:00+02:00,78.96009636515714
sc01,y2030,2030-07-18T23:00:00+02:00,-9.608455934842823
sc01,y2030,2030-07-19T03:00:00+02:00,-115.55820411959269
sc01,y2030,2030-07-19T07:00:00+02:00,-187.87206146659253
sc01,y2030,2030-07-19T11:00:00+02:00,-98.7136399545924
sc01,y2030,2030-07-19T15:00:00+02:00,-33.75413457934246
sc01,y2030,2030-07-19T19:00:00+02:00,78.9600963651576
sc01,y2030,2030-07-19T23:00:00+02:00,-9.608455934842368
sc01,y2030,2030-07-20T03:00:00+02:00,-115.55820411959223
sc01,y2030,2030-07-20T07:00:00+02:00,-187.87206146659207
sc01,y2030,2030-07-20T11:00:00+02:00,-98.71363995459194
sc01,y2030,2030-07-20T15:00:00+02:00,-33.75413457934201
sc01,y2030,2030-07-20T19:00:00+02:00,78.96009636515805
sc01,y2030,2030-07-20T23:00:00+02:00,-9.608455934841913
sc01,y2030,2030-07-21T03:00:00+02:00,-115.55820411959189
sc01,y2030,2030-07-21T07:00:00+02:00,-187.87206146659162
sc01,y2030,2030-07-21T11:00:00+02:00,-98.71363995459149
sc01,y2030,2030-07-21T15:00:00+02:00,-33.75413457934155
sc01,y2030,2030-07-21T19:00:00+02:00,78.9600963651585
sc01,y2030,2030-07-21T23:00:00+02:00,-9.608455934841459
sc01,y2030,2030-07-22T03:00:00+02:00,-115.55820411959144
sc01,y2030,2030-07-22T07:00:00+02:00,-187.87206146659116
sc01,y2030,2030-07-22T11:00:00+02:00,-98.71363995459103
sc01,y2030,2030-07-22T15:00:00+02:00,-33.7541345793411
sc01,y2030,2030-07-22T19:00:00+02:00,78.96009636515896
sc01,y2030,2030-07-22T23:00:00+02:00,-9.608455934841004
sc01,y2030,2030-07-23T03:00:00+02:00,-115.55820411959098
sc01,y2030,2030-07-23T07:00:00+02:00,-187.8720614665907
sc01,y2030,2030-07-23T11:00:00+02:00,-98.71363995459058
sc01,y2030,2030-07-23T15:00:00+02:00,-33.75413457934064
sc01,y2030,2030-07-23T19:00:00+02:00,78.96009636515942
sc01,y2030,2030-07-23T23:00:00+02:00,-9.60845593484055
sc01,y2030,2030-07-24T03:00:00+02:00,-115.55820411959053
sc01,y2030,2030-07-24T07:00:00+02:00,-187.87206146659037
sc01,y2030,2030-07-24T11:00:00+02:00,-98.71363995459012
sc01,y2030,2030-07-24T15:00:00+02:00,-33.75413457934019
sc01,y2030,2030-07-24T19:00:00+02:00,78.96009636515987
sc01,y2030,2030-07-24T23:00:00+02:00,-9.608455934840094
sc01,y2030,2030-07-25T03:00:00+02:00,-115.55820411958996
sc01,y2030,2030-07-25T07:00:00+02:00,-187.8720614665899
sc01,y2030,2030-07-25T11:00:00+02:00,-98.71363995458967
sc01,y2030,2030-07-25T15:00:00+02:00,-33.754134579339734
sc01,y2030,2030-07-25T19:00:00+02:00,78.9600963651601
sc01,y2030,2030-07-25T23:00:00+02:00,-9.60845593483964
sc01,y2030,2030-07-26T03:00:00+02:00,-115.5582041195895
sc01,y2030,2030-07-26T07:00:00+02:00,-187.87206146658946
sc01,y2030,2030-07-26T11:00:00+02:00,-98.71363995458933
sc01,y2030,2030-07-26T15:00:00+02:00,-33.75413457933928
sc01,y2030,2030-07-26T19:00:00+02:00,78.96009636516055
sc01,y2030,2030-07-26T23:00:00+02:00,-9.608455934839185
sc01,y2030,2030-07-27T03:00:00+02:00,-115.55820411958905
sc01,y2030,2030-07-27T07:00:00+02:00,-187.872061466589
sc01,y2030,2030-07-27T11:00:00+02:00,-98.71363995458887
sc01,y2030,2030-07-27T15:00:00+02:00,-33.754134579338825
sc01,y2030,2030-07-27T19:00:00+02:00,78.96009636516101
sc01,y2030,2030-07-27T23:00:00+02:00,-9.608455934838958
sc01,y2030,2030-07-28T03:00:00+02:00,-115.5582041195886
sc01,y2030,2030-07-28T07:00:00+02:00,-187.87206146658855
sc01,y2030,2030-07-28T11:00:00+02:00,-98.71363995458842
